Course,Professor,GPA,% of A's,% of B's,% of C's,% of D's,% of F's,N
,GABBARD A,3.78,83.55%,13.32%,2.335%,0.0%,0.795%,2
,SHIELDS S,3.34,50.0%,39.585%,7.085%,1.25%,2.085%,2
,SHUMBERA K,3.85,85.0%,15.0%,0.0%,0.0%,0.0%,1
,THOMAS R,3.64,69.52%,25.5%,4.98%,0.0%,0.0%,2
,,,,,,,
EDCI-365,,,,,,,
,CALDWELL H,3.84,87.1825%,11.1575%,0.8525%,0.1575%,0.6575%,4
,GAZI Y,3.86,88.57%,8.57%,2.86%,0.0%,0.0%,1
,GREEN M,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,LEBLANC J,3.89,91.67%,5.56%,2.78%,0.0%,0.0%,1
,MOGHADASIAN R,3.83,86.11%,11.11%,2.78%,0.0%,0.0%,1
,NESHYBA M,3.93,93.06%,6.94%,0.0%,0.0%,0.0%,1
,RACKLEY R,3.82,83.9133333333%,14.2333333333%,1.85333333333%,0.0%,0.0%,3
,SCHLUENS A,3.92,93.505%,5.305%,1.19%,0.0%,0.0%,2
,SMITH D,3.86,88.57%,8.57%,2.86%,0.0%,0.0%,1
,SMITH M,3.84,90.63%,3.13%,6.25%,0.0%,0.0%,1
,TAYLOR B,3.69,80.77%,15.38%,0.0%,0.0%,3.85%,1
,VIRURU R,3.65,72.4425%,21.105%,5.7275%,0.3525%,0.3725%,4
,,,,,,,
EDCI-453,,,,,,,
,ALFORD B,3.79,83.33%,12.5%,4.17%,0.0%,0.0%,1
,ROLLINS K,3.86,86.36%,13.64%,0.0%,0.0%,0.0%,1
,THOMAS R,3.55,59.47%,35.825%,4.71%,0.0%,0.0%,4
,VIRURU R,3.46,56.336%,34.968%,7.44%,0.322%,0.932%,5
,,,,,,,
EDCI-454,,,,,,,
,CARTER A,3.47,70.59%,17.65%,5.88%,0.0%,5.88%,1
,GABBARD A,3.8,82.29%,14.91%,2.8%,0.0%,0.0%,3
,GREEN M,3.94,94.44%,5.56%,0.0%,0.0%,0.0%,1
,SHIELDS S,3.48,55.9%,37.742%,4.8%,1.244%,0.318%,5
